metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turn_gap_seconds,all,all,seconds,0.1,0.11220184543019636,"(0.1,0.112201845]",5009,0.016337407084870366,105024,0.3425473830468008,306597
turn_gap_seconds,all,all,seconds,0.11220184543019636,0.12589254117941673,"(0.112201845,0.125892541]",4848,0.01581228779146567,109872,0.35835967083826653,306597
turn_gap_seconds,all,all,seconds,0.12589254117941673,0.14125375446227545,"(0.125892541,0.141253754]",4915,0.01603081569617446,114787,0.37439048653444096,306597
turn_gap_seconds,all,all,seconds,0.14125375446227545,0.15848931924611134,"(0.141253754,0.158489319]",4224,0.013777042828207712,119011,0.3881675293626487,306597
turn_gap_seconds,all,all,seconds,0.15848931924611134,0.1778279410038923,"(0.158489319,0.177827941]",4143,0.013512852376246344,123154,0.40168038173889503,306597
turn_gap_seconds,all,all,seconds,0.1778279410038923,0.19952623149688797,"(0.177827941,0.199526231]",3567,0.011634164717854382,126721,0.4133145464567494,306597
turn_gap_seconds,all,all,seconds,0.19952623149688797,0.22387211385683395,"(0.199526231,0.223872114]",3045,0.009931604027436668,129766,0.42324615048418607,306597
turn_gap_seconds,all,all,seconds,0.22387211385683395,0.251188643150958,"(0.223872114,0.251188643]",2772,0.009041184356011311,132538,0.4322873348401974,306597
turn_gap_seconds,all,all,seconds,0.251188643150958,0.28183829312644537,"(0.251188643,0.281838293]",2164,0.007058125161042019,134702,0.4393454600012394,306597
turn_gap_seconds,all,all,seconds,0.28183829312644537,0.31622776601683794,"(0.281838293,0.316227766]",1559,0.005084850797626852,136261,0.44443031079886625,306597
turn_gap_seconds,all,all,seconds,0.31622776601683794,0.35481338923357547,"(0.316227766,0.354813389]",2811,0.009168387166214934,139072,0.4535986979650812,306597
turn_gap_seconds,all,all,seconds,0.35481338923357547,0.3981071705534972,"(0.354813389,0.398107171]",1555,0.005071804355554686,140627,0.4586705023206359,306597
turn_gap_seconds,all,all,seconds,0.3981071705534972,0.44668359215096315,"(0.398107171,0.446683592]",1626,0.005303378702335639,142253,0.46397388102297155,306597
turn_gap_seconds,all,all,seconds,0.44668359215096315,0.5011872336272722,"(0.446683592,0.501187234]",1208,0.003940025505794251,143461,0.4679139065287658,306597
turn_gap_seconds,all,all,seconds,0.5011872336272722,0.5623413251903491,"(0.501187234,0.562341325]",1009,0.003290965012703973,144470,0.4712048715414697,306597
turn_gap_seconds,all,all,seconds,0.5623413251903491,0.6309573444801932,"(0.562341325,0.630957344]",796,0.0025962419723611126,145266,0.47380111351383086,306597
turn_gap_seconds,all,all,seconds,0.6309573444801932,0.7079457843841379,"(0.630957344,0.707945784]",831,0.0027103983404925683,146097,0.47651151185432344,306597
turn_gap_seconds,all,all,seconds,0.7079457843841379,0.7943282347242815,"(0.707945784,0.794328235]",1077,0.003512754527930802,147174,0.4800242663822542,306597
turn_gap_seconds,all,all,seconds,0.7943282347242815,0.8912509381337456,"(0.794328235,0.891250938]",904,0.0029484959083096052,148078,0.48297276229056385,306597
turn_gap_seconds,all,all,seconds,0.8912509381337456,1.0,"(0.891250938,1]",1105,0.0036040796224359665,149183,0.4865768419129998,306597
turn_gap_seconds,all,all,seconds,1.0,1.1220184543019633,"(1,1.12201845]",3232,0.010541525194310447,152415,0.4971183671073102,306597
turn_gap_seconds,all,all,seconds,1.1220184543019633,1.2589254117941673,"(1.12201845,1.25892541]",7141,0.023291160709335054,159556,0.5204095278166453,306597
turn_gap_seconds,all,all,seconds,1.2589254117941673,1.4125375446227544,"(1.25892541,1.41253754]",1243,0.004054181873925707,160799,0.524463709690571,306597
turn_gap_seconds,all,all,seconds,1.4125375446227544,1.5848931924611136,"(1.41253754,1.58489319]",1955,0.006376448562771325,162754,0.5308401582533423,306597
turn_gap_seconds,all,all,seconds,1.5848931924611136,1.7782794100389228,"(1.58489319,1.77827941]",1932,0.006301431520856368,164686,0.5371415897741987,306597
turn_gap_seconds,all,all,seconds,1.7782794100389228,1.9952623149688795,"(1.77827941,1.99526231]",2043,0.006663470288358986,166729,0.5438050600625577,306597
turn_gap_seconds,all,all,seconds,1.9952623149688795,2.2387211385683394,"(1.99526231,2.23872114]",2383,0.007772417864493129,169112,0.5515774779270508,306597
turn_gap_seconds,all,all,seconds,2.2387211385683394,2.51188643150958,"(2.23872114,2.51188643]",2393,0.007805033969673546,171505,0.5593825118967244,306597
turn_gap_seconds,all,all,seconds,2.51188643150958,2.8183829312644537,"(2.51188643,2.81838293]",2173,0.007087479655704393,173678,0.5664699915524287,306597
turn_gap_seconds,all,all,seconds,2.8183829312644537,3.1622776601683795,"(2.81838293,3.16227766]",2324,0.007579982843928675,176002,0.5740499743963574,306597
turn_gap_seconds,all,all,seconds,3.1622776601683795,3.548133892335755,"(3.16227766,3.54813389]",2405,0.007844173295890045,178407,0.5818941476922475,306597
turn_gap_seconds,all,all,seconds,3.548133892335755,3.9810717055349722,"(3.54813389,3.98107171]",2404,0.007840911685372003,180811,0.5897350593776195,306597
turn_gap_seconds,all,all,seconds,3.9810717055349722,4.466835921509632,"(3.98107171,4.46683592]",2545,0.008300798768415869,183356,0.5980358581460353,306597
turn_gap_seconds,all,all,seconds,4.466835921509632,5.011872336272722,"(4.46683592,5.01187234]",6165,0.020107828843726454,189521,0.6181436869897619,306597
turn_gap_seconds,all,all,seconds,5.011872336272722,5.623413251903491,"(5.01187234,5.62341325]",4580,0.014938176172630522,194101,0.6330818631623923,306597
turn_gap_seconds,all,all,seconds,5.623413251903491,6.309573444801933,"(5.62341325,6.30957344]",3424,0.011167754413774433,197525,0.6442496175761667,306597
turn_gap_seconds,all,all,seconds,6.309573444801933,7.079457843841379,"(6.30957344,7.07945784]",3659,0.01193423288551421,201184,0.6561838504616809,306597
turn_gap_seconds,all,all,seconds,7.079457843841379,7.943282347242816,"(7.07945784,7.94328235]",3932,0.012824652556939566,205116,0.6690085030186206,306597
turn_gap_seconds,all,all,seconds,7.943282347242816,8.912509381337454,"(7.94328235,8.91250938]",4465,0.014563090963055738,209581,0.6835715939816762,306597
turn_gap_seconds,all,all,seconds,8.912509381337454,10.0,"(8.91250938,10]",4322,0.01409668065897579,213903,0.6976682746406521,306597
turn_gap_seconds,all,all,seconds,10.0,11.220184543019636,"(10,11.2201845]",4532,0.014781618867764525,218435,0.7124498935084166,306597
turn_gap_seconds,all,all,seconds,11.220184543019636,12.589254117941675,"(11.2201845,12.5892541]",5203,0.016970159525370437,223638,0.729420053033787,306597
turn_gap_seconds,all,all,seconds,12.589254117941675,14.12537544622754,"(12.5892541,14.1253754]",5422,0.01768445222882155,229060,0.7471045052626085,306597
turn_gap_seconds,all,all,seconds,14.12537544622754,15.848931924611133,"(14.1253754,15.8489319]",5201,0.016963636304334354,234261,0.7640681415669429,306597
turn_gap_seconds,all,all,seconds,15.848931924611133,17.78279410038923,"(15.8489319,17.7827941]",4787,0.015613329549865133,239048,0.7796814711168081,306597
turn_gap_seconds,all,all,seconds,17.78279410038923,19.952623149688797,"(17.7827941,19.9526231]",4789,0.015619852770901216,243837,0.7953013238877092,306597
turn_gap_seconds,all,all,seconds,19.952623149688797,22.3872113856834,"(19.9526231,22.3872114]",5040,0.016438517010929656,248877,0.8117398408986389,306597
turn_gap_seconds,all,all,seconds,22.3872113856834,25.118864315095795,"(22.3872114,25.1188643]",4366,0.01424019152176962,253243,0.8259800324204085,306597
turn_gap_seconds,all,all,seconds,25.118864315095795,28.183829312644534,"(25.1188643,28.1838293]",3675,0.011986418653802875,256918,0.8379664510742114,306597
turn_gap_seconds,all,all,seconds,28.183829312644534,31.622776601683793,"(28.1838293,31.6227766]",10680,0.03483400033268427,267598,0.8728004514068957,306597
turn_gap_seconds,all,all,seconds,31.622776601683793,35.48133892335755,"(31.6227766,35.4813389]",3913,0.012762681957096775,271511,0.8855631333639925,306597
turn_gap_seconds,all,all,seconds,35.48133892335755,39.810717055349734,"(35.4813389,39.8107171]",2764,0.009015091471866979,274275,0.8945782248358595,306597
turn_gap_seconds,all,all,seconds,39.810717055349734,44.6683592150963,"(39.8107171,44.6683592]",2456,0.008010515432310166,276731,0.9025887402681696,306597
