session_turn_index,metric,group_dimension,group_value,unit,count,mean,stddev_population,min,p10,p25,p50,p75,p90,p95,p99,max,sum
43,context_length_tokens,session_turn_index,43,tokens,1712,116309.07359813084,46087.08488285255,18356.0,65775.1,84258.25,107874.5,139336.0,176342.6,202002.24999999983,265338.1999999991,413902.0,199121134.0
44,isl_tokens,session_turn_index,44,tokens,1683,919.9215686274509,2108.9889301686744,6.0,29.0,59.0,191.0,853.0,2352.0,3889.7999999999943,11572.200000000006,21995.0,1548228.0
44,osl_tokens,session_turn_index,44,tokens,1683,630.1954842543078,1103.6914236222688,1.0,46.0,106.0,261.0,633.0,1565.5999999999992,2539.9999999999986,5484.3200000000015,12858.0,1060619.0
44,context_length_tokens,session_turn_index,44,tokens,1683,117513.76351752822,46257.15976190274,18457.0,66329.4,84898.5,109465.0,141844.0,177585.19999999998,201034.6999999999,269299.22000000026,414921.0,197775664.0
45,isl_tokens,session_turn_index,45,tokens,1649,953.0145542753183,2173.1616282487694,3.0,29.0,60.0,216.0,862.0,2585.6000000000004,4586.599999999995,10345.799999999988,34176.0,1571521.0
45,osl_tokens,session_turn_index,45,tokens,1649,634.3765918738629,1116.8449211993404,1.0,45.0,102.0,248.0,611.0,1581.0000000000002,2818.0,5411.719999999998,12266.0,1046087.0
45,context_length_tokens,session_turn_index,45,tokens,1649,119082.3044269254,46836.85631017003,18564.0,67278.0,85983.0,111299.0,143491.0,179018.8,204006.19999999992,271451.8799999999,415505.0,196366720.0
46,isl_tokens,session_turn_index,46,tokens,1621,896.6718075262183,2287.0647486120693,6.0,28.0,51.0,153.0,737.0,2351.0,4118.0,10701.399999999994,48486.0,1453505.0
46,osl_tokens,session_turn_index,46,tokens,1621,631.7396668723011,1114.6762252193917,1.0,45.0,98.0,248.0,634.0,1569.0,2749.0,5932.999999999993,11584.0,1024050.0
46,context_length_tokens,session_turn_index,46,tokens,1621,120534.80444170265,47557.60807508041,18712.0,67961.0,87090.0,112574.0,144887.0,181457.0,207232.0,273751.39999999973,416258.0,195386918.0
47,isl_tokens,session_turn_index,47,tokens,1592,939.2826633165829,2256.788984231286,4.0,28.0,54.0,174.0,776.25,2398.4000000000024,4535.399999999998,10543.859999999988,35108.0,1495338.0
47,osl_tokens,session_turn_index,47,tokens,1592,613.9798994974874,1066.9908631794992,1.0,45.0,103.0,249.0,612.0,1482.7000000000003,2535.499999999998,5254.469999999993,12776.0,977456.0
47,context_length_tokens,session_turn_index,47,tokens,1592,122145.88253768845,48174.9397091402,18821.0,69089.6,88439.25,113628.0,147196.0,182300.50000000003,210991.44999999995,275822.4599999997,416869.0,194456245.0
48,isl_tokens,session_turn_index,48,tokens,1561,941.9109545163357,2241.6727022298055,3.0,29.0,60.0,191.0,826.0,2420.0,4131.0,10222.800000000045,30897.0,1470323.0
48,osl_tokens,session_turn_index,48,tokens,1561,668.7898782831518,1255.6943550530234,1.0,40.0,99.0,265.0,705.0,1531.0,2731.0,6278.0000000000055,19938.0,1043981.0
48,context_length_tokens,session_turn_index,48,tokens,1561,123488.4798206278,48647.32950789378,18960.0,70035.0,89541.0,115120.0,149200.0,184717.0,212256.0,277463.80000000034,417644.0,192765517.0
49,isl_tokens,session_turn_index,49,tokens,1532,828.5522193211489,1785.4117882999872,6.0,28.099999999999994,55.0,179.5,770.25,2115.1000000000017,3963.2000000000007,9079.330000000014,16669.0,1269342.0
49,osl_tokens,session_turn_index,49,tokens,1532,643.3446475195823,1181.3385634878862,1.0,45.0,98.0,255.0,634.25,1451.8000000000002,2642.2000000000007,6307.770000000002,14364.0,985604.0
49,context_length_tokens,session_turn_index,49,tokens,1532,125326.5998694517,49107.669980752085,19052.0,71863.7,90900.25,116645.0,151386.75,187633.60000000003,213802.80000000002,283333.3000000001,418145.0,192000351.0
50,isl_tokens,session_turn_index,50,tokens,1514,859.2093791281374,1806.7372386585055,6.0,30.30000000000001,57.0,181.0,841.5,2300.0000000000005,3978.049999999996,8722.589999999993,17446.0,1300843.0
50,osl_tokens,session_turn_index,50,tokens,1514,666.9696169088508,1295.0327703280327,1.0,45.0,98.0,258.0,674.75,1519.4,2688.0,6185.3499999999885,22558.0,1009792.0
50,context_length_tokens,session_turn_index,50,tokens,1514,126877.58916776751,49490.326501858355,19145.0,72781.9,92263.25,117483.5,152755.75,188701.90000000002,216788.05,291281.63999999955,418803.0,192092670.0
51,isl_tokens,session_turn_index,51,tokens,1492,809.2640750670241,1733.5145714433584,4.0,29.0,56.0,164.5,746.75,2138.6000000000004,3876.6000000000004,9003.339999999998,21517.0,1207422.0
51,osl_tokens,session_turn_index,51,tokens,1492,650.1300268096514,1210.8467471250535,1.0,45.0,102.0,260.0,637.75,1532.000000000001,2611.4500000000016,5698.699999999973,16360.0,969994.0
51,context_length_tokens,session_turn_index,51,tokens,1492,128356.44235924933,49876.338938225264,19244.0,73464.8,94380.0,119085.5,154503.0,191350.40000000002,218927.35000000003,293330.1199999999,419330.0,191507812.0
52,isl_tokens,session_turn_index,52,tokens,1463,801.1674641148326,1621.20467347026,5.0,28.200000000000017,59.5,192.0,703.5,2227.5999999999995,3892.499999999999,8473.139999999976,13081.0,1172108.0
52,osl_tokens,session_turn_index,52,tokens,1463,660.758031442242,1289.2766098027626,1.0,45.0,101.5,271.0,675.0,1462.6,2580.7999999999997,6742.259999999979,17388.0,966689.0
52,context_length_tokens,session_turn_index,52,tokens,1463,129667.68831168831,50412.03811715012,19527.0,73887.0,95833.5,120847.0,155988.0,193513.59999999998,221098.09999999995,298058.1999999999,419744.0,189703828.0
53,isl_tokens,session_turn_index,53,tokens,1442,864.872399445215,1848.5099124266164,5.0,28.0,60.0,208.5,767.0,2286.4000000000015,3951.8,9695.149999999992,27190.0,1247146.0
53,osl_tokens,session_turn_index,53,tokens,1442,594.0124826629681,1018.2942802430283,1.0,45.0,111.0,257.0,619.0,1406.9000000000028,2331.3000000000006,4913.239999999989,12738.0,856566.0
53,context_length_tokens,session_turn_index,53,tokens,1442,131286.53398058252,50799.837791254584,19664.0,75180.3,97027.75,122548.0,156764.0,194905.50000000003,224438.70000000004,299940.68999999994,420037.0,189315182.0
54,isl_tokens,session_turn_index,54,tokens,1424,934.6509831460675,2124.408930939562,1.0,28.0,56.0,177.0,784.25,2494.5,4450.799999999999,10531.259999999998,25613.0,1330943.0
54,osl_tokens,session_turn_index,54,tokens,1424,632.4789325842696,1303.7776205418725,1.0,45.0,107.0,256.0,628.25,1486.5000000000002,2513.0,5639.24,26329.0,900650.0
54,context_length_tokens,session_turn_index,54,tokens,1424,132895.50280898876,51235.26284367149,19901.0,75919.9,98423.25,124235.5,158410.75,197133.30000000002,224538.89999999997,300857.02,420412.0,189243196.0
55,isl_tokens,session_turn_index,55,tokens,1403,874.0898075552387,1862.7115537927782,5.0,28.0,58.0,198.0,792.0,2230.999999999999,4036.5999999999817,9803.2,18414.0,1226348.0
55,osl_tokens,session_turn_index,55,tokens,1403,631.1610833927299,1239.748277508784,1.0,41.0,101.0,243.0,635.5,1501.0,2422.0999999999976,6074.280000000002,17344.0,885519.0
55,context_length_tokens,session_turn_index,55,tokens,1403,134386.03777619387,51717.327632998684,20067.0,76777.6,99531.0,126170.0,159448.0,198446.79999999996,226522.29999999996,301715.94,420857.0,188543611.0
56,isl_tokens,session_turn_index,56,tokens,1388,786.585734870317,1828.9968291801308,6.0,30.0,58.0,158.0,681.5,1979.3999999999996,3390.4999999999986,9675.029999999997,23126.0,1091781.0
56,osl_tokens,session_turn_index,56,tokens,1388,659.4121037463977,1283.4166105223737,1.0,45.0,106.0,248.0,647.5,1667.0999999999997,2808.6999999999975,5289.88999999997,24343.0,915264.0
56,context_length_tokens,session_turn_index,56,tokens,1388,135732.73054755043,52257.2678349702,20215.0,77185.2,100528.0,127173.0,160883.75,202329.29999999993,228843.49999999985,304560.76999999856,421189.0,188397030.0
57,isl_tokens,session_turn_index,57,tokens,1370,792.3430656934306,1857.1332520534365,4.0,28.0,55.0,157.5,682.0,2135.3,3380.899999999999,10290.389999999996,22169.0,1085510.0
57,osl_tokens,session_turn_index,57,tokens,1370,630.7729927007299,1155.2526637410645,1.0,42.0,104.0,252.0,605.25,1575.2000000000003,2742.75,4658.059999999999,16311.0,864159.0
57,context_length_tokens,session_turn_index,57,tokens,1370,137065.66058394162,52679.079501800894,20318.0,78004.0,101634.0,128230.0,161429.5,204769.20000000007,229991.84999999998,310243.2399999995,421469.0,187779955.0
58,isl_tokens,session_turn_index,58,tokens,1357,800.7280766396462,1870.2390884834977,5.0,28.0,55.0,181.0,761.0,2040.2000000000003,3309.8000000000006,9876.160000000007,23782.0,1086588.0
58,osl_tokens,session_turn_index,58,tokens,1357,667.575534266765,1328.7878534773006,1.0,45.0,104.0,238.0,628.0,1613.6000000000008,2781.0000000000014,6590.08000000001,16186.0,905900.0
58,context_length_tokens,session_turn_index,58,tokens,1357,138043.22402358142,52538.57181071846,20458.0,79442.0,102697.0,129481.0,162577.0,205766.60000000003,232799.00000000003,309077.7200000002,422379.0,187324655.0
59,isl_tokens,session_turn_index,59,tokens,1340,811.1044776119403,1766.981506076329,4.0,28.0,57.75,179.5,761.0,1953.1000000000001,3905.2999999999997,9297.479999999992,21515.0,1086880.0
59,osl_tokens,session_turn_index,59,tokens,1340,634.5723880597014,1258.0510204809275,1.0,39.0,84.0,231.0,603.25,1520.4000000000005,2457.4999999999977,5999.879999999999,14034.0,850327.0
59,context_length_tokens,session_turn_index,59,tokens,1340,139248.49925373134,53004.24989777819,20607.0,80247.3,103953.25,131280.5,164171.75,208451.2,234365.65,310704.07999999967,423253.0,186592989.0
60,isl_tokens,session_turn_index,60,tokens,1319,810.7210007581501,1767.2486180600301,5.0,28.80000000000001,60.0,204.0,745.0,2143.8000000000006,3640.7999999999793,9551.199999999964,19293.0,1069341.0
60,osl_tokens,session_turn_index,60,tokens,1319,685.1516300227445,1352.621443728198,1.0,40.0,98.5,252.0,648.0,1586.6000000000001,2802.299999999997,6736.74,16858.0,903715.0
60,context_length_tokens,session_turn_index,60,tokens,1319,140567.58680818803,53583.8518109468,20730.0,80642.2,105051.5,132069.0,165524.5,208793.0,237392.8,312317.07999999996,423544.0,185408647.0
61,isl_tokens,session_turn_index,61,tokens,1300,828.4223076923076,1972.4006043306479,5.0,29.0,55.0,172.0,684.5,2122.0000000000014,3449.8999999999974,10428.269999999993,25483.0,1076949.0
61,osl_tokens,session_turn_index,61,tokens,1300,621.3669230769231,1283.8739537873682,1.0,45.0,89.0,254.0,686.75,1472.3000000000004,2335.099999999999,5436.749999999999,22205.0,807777.0
61,context_length_tokens,session_turn_index,61,tokens,1300,141790.01230769232,53751.90824787098,20885.0,81088.7,106075.25,133485.5,166989.75,209626.70000000013,238012.19999999998,319423.14999999997,423941.0,184327016.0
62,isl_tokens,session_turn_index,62,tokens,1279,821.6661454261141,2049.476286284067,1.0,28.0,50.0,171.0,688.5,2073.0000000000005,3547.2999999999897,9768.440000000015,27510.0,1050911.0
62,osl_tokens,session_turn_index,62,tokens,1279,624.9405785770133,1057.2728883800514,1.0,39.0,95.0,262.0,694.5,1533.8000000000013,2637.9999999999973,4907.280000000003,11001.0,799299.0
62,context_length_tokens,session_turn_index,62,tokens,1279,142945.01954652072,54355.283171659,21026.0,81674.0,107047.0,135097.0,167992.0,210921.6,238146.59999999992,324318.96,424240.0,182826680.0
63,isl_tokens,session_turn_index,63,tokens,1269,776.243498817967,1699.2726241973721,5.0,28.0,49.0,153.0,716.0,2069.800000000002,3569.1999999999975,8522.559999999998,16535.0,985053.0
63,osl_tokens,session_turn_index,63,tokens,1269,603.0110323089046,1032.7602993772073,1.0,37.0,95.0,259.0,654.0,1448.000000000001,2357.3999999999983,5665.199999999999,10909.0,765221.0
63,context_length_tokens,session_turn_index,63,tokens,1269,144370.743892829,54942.78669158643,21119.0,82253.2,107822.0,136143.0,170507.0,213615.0,239804.39999999994,326728.19999999984,425964.0,183206474.0
64,isl_tokens,session_turn_index,64,tokens,1257,807.3810660302307,1783.6514415579227,3.0,28.0,51.0,196.0,691.0,1987.6000000000004,3772.000000000008,9092.240000000002,16346.0,1014878.0
64,osl_tokens,session_turn_index,64,tokens,1257,652.1336515513126,1259.084507716156,1.0,39.0,101.0,257.0,639.0,1650.8000000000002,2503.000000000001,6041.160000000011,22005.0,819732.0
64,context_length_tokens,session_turn_index,64,tokens,1257,145703.49960222753,55396.92676747534,21406.0,82892.8,108583.0,137695.0,173343.0,214995.2,241535.00000000003,330382.6800000001,426820.0,183149299.0
65,isl_tokens,session_turn_index,65,tokens,1240,750.2774193548387,1656.8781981066327,5.0,28.0,49.0,150.0,638.0,1877.0,3584.25,8723.239999999942,16298.0,930344.0
65,osl_tokens,session_turn_index,65,tokens,1240,625.2370967741936,1139.2094479795035,1.0,38.80000000000001,93.0,246.5,655.0,1512.1000000000001,2707.25,5210.709999999999,12353.0,775294.0
65,context_length_tokens,session_turn_index,65,tokens,1240,146946.97661290324,55699.33233414575,21888.0,83578.8,109598.25,139103.5,174417.75,217450.5,242149.19999999995,333980.64999999944,427736.0,182214251.0
66,isl_tokens,session_turn_index,66,tokens,1220,816.2614754098361,1999.0308072953394,3.0,28.0,53.75,178.0,627.75,2057.1000000000013,3652.45,10798.63,22617.0,995839.0
66,osl_tokens,session_turn_index,66,tokens,1220,598.5114754098361,1227.2457042991734,1.0,41.900000000000006,90.0,226.0,610.25,1417.5000000000007,2320.5499999999947,5573.409999999996,24058.0,730184.0
66,context_length_tokens,session_turn_index,66,tokens,1220,148232.63360655739,56269.18858405157,22002.0,84265.4,110613.5,140372.0,176576.0,218571.7,245001.44999999998,336436.57999999967,428572.0,180843813.0
67,isl_tokens,session_turn_index,67,tokens,1210,791.8107438016528,1929.5829176490236,1.0,28.0,53.25,156.5,622.0,1919.9000000000012,3387.299999999999,10425.220000000003,20029.0,958091.0
67,osl_tokens,session_turn_index,67,tokens,1210,616.8396694214877,1134.328231279455,1.0,40.900000000000006,90.25,240.0,670.75,1462.1000000000001,2508.099999999999,4837.590000000012,19602.0,746376.0
67,context_length_tokens,session_turn_index,67,tokens,1210,149402.4826446281,56207.530182044124,22143.0,85110.6,111618.5,141545.0,177780.25,219243.00000000017,246684.8,331224.8500000003,429150.0,180777004.0
68,isl_tokens,session_turn_index,68,tokens,1194,785.8115577889447,1713.5614764289196,6.0,29.0,57.0,165.0,670.0,2053.7,3625.6499999999965,9011.619999999964,15778.0,938259.0
68,osl_tokens,session_turn_index,68,tokens,1194,630.6499162479062,1431.121585686994,1.0,39.0,92.25,238.0,617.0,1543.4,2444.0,5257.539999999999,32671.0,752996.0
68,context_length_tokens,session_turn_index,68,tokens,1194,150650.85594639866,56659.98673879614,22238.0,85498.8,113000.75,142604.5,180214.0,222002.4,247726.09999999986,333323.2299999996,430176.0,179877122.0
69,isl_tokens,session_turn_index,69,tokens,1173,914.2208013640238,2116.279135063288,5.0,28.0,57.0,180.0,751.0,2567.8,4245.5999999999985,10308.959999999966,28550.0,1072381.0
69,osl_tokens,session_turn_index,69,tokens,1173,612.3512361466326,1230.820210204216,1.0,40.2,97.0,244.0,621.0,1453.9999999999989,2294.199999999996,6349.039999999994,22240.0,718288.0
69,context_length_tokens,session_turn_index,69,tokens,1173,152184.30690537085,57102.53209089245,22345.0,86562.2,114281.0,144478.0,181552.0,223972.19999999998,250385.1999999997,336326.71999999986,431104.0,178512192.0
70,isl_tokens,session_turn_index,70,tokens,1165,814.9510729613734,1729.337579450746,6.0,28.0,51.0,163.0,711.0,2226.0000000000064,4061.7999999999997,8842.639999999996,17178.0,949418.0
70,osl_tokens,session_turn_index,70,tokens,1165,626.618025751073,1027.286607655014,1.0,39.0,93.0,266.0,730.0,1446.6000000000008,2424.9999999999964,5242.639999999988,10777.0,730010.0
70,context_length_tokens,session_turn_index,70,tokens,1165,153060.9364806867,56934.260902458984,22464.0,87453.6,115393.0,145314.0,182124.0,223774.80000000002,250626.79999999996,334927.83999999973,431419.0,178315991.0
71,isl_tokens,session_turn_index,71,tokens,1150,789.94,1699.9335221938125,6.0,28.0,51.0,159.0,653.25,2200.500000000002,4143.65,8323.529999999999,17974.0,908431.0
71,osl_tokens,session_turn_index,71,tokens,1150,610.7113043478261,1203.5641577714966,1.0,42.0,99.25,248.0,594.5,1467.6000000000022,2283.0499999999975,6313.4599999999955,17217.0,702318.0
71,context_length_tokens,session_turn_index,71,tokens,1150,154148.03652173912,56919.257762908375,22591.0,88023.6,116169.0,146661.0,183050.25,225349.6,252427.2,335163.75,431980.0,177270242.0
72,isl_tokens,session_turn_index,72,tokens,1137,801.3931398416887,1761.126772435676,5.0,28.0,51.0,182.0,643.0,2176.799999999999,4111.000000000001,8198.160000000025,17795.0,911184.0
72,osl_tokens,session_turn_index,72,tokens,1137,641.4124890061565,1360.2180937520636,1.0,39.0,92.0,245.0,603.0,1493.7999999999997,2618.2000000000035,6464.480000000016,25377.0,729286.0
72,context_length_tokens,session_turn_index,72,tokens,1137,155474.18821459982,56855.316299777005,23013.0,88761.6,117660.0,147713.0,184673.0,227023.6,255195.2,334982.7600000001,432519.0,176774152.0
73,isl_tokens,session_turn_index,73,tokens,1125,668.368,1389.7520660248879,5.0,28.0,52.0,155.0,569.0,1728.8000000000002,3276.5999999999995,7355.119999999998,11175.0,751914.0
73,osl_tokens,session_turn_index,73,tokens,1125,606.1182222222222,1075.5046853667018,1.0,37.0,95.0,235.0,631.0,1451.0000000000002,2492.199999999998,5500.599999999999,14063.0,681883.0
73,context_length_tokens,session_turn_index,73,tokens,1125,156666.41244444443,57348.45037184625,23142.0,89378.0,118271.0,149012.0,186149.0,229078.8,258888.8,336201.48,435194.0,176249714.0
74,isl_tokens,session_turn_index,74,tokens,1112,748.2760791366907,1949.3240195802966,6.0,28.0,51.0,151.0,546.75,1759.2999999999997,3030.700000000002,10834.130000000092,22573.0,832083.0
74,osl_tokens,session_turn_index,74,tokens,1112,611.3435251798561,1258.7679809369865,1.0,39.0,95.75,227.5,623.0,1437.9,2508.05,4943.950000000025,19262.0,679814.0
74,context_length_tokens,session_turn_index,74,tokens,1112,157760.35161870503,57942.49030528756,23396.0,89868.20000000001,119089.0,150019.0,187209.25,230053.8,260205.05000000005,343267.47000000044,436487.0,175429511.0
75,isl_tokens,session_turn_index,75,tokens,1093,745.9871912168344,2003.7720695472783,5.0,32.2,59.0,170.0,623.0,1606.0000000000007,3615.1999999999935,8429.519999999991,37353.0,815364.0
75,osl_tokens,session_turn_index,75,tokens,1093,612.2067703568162,1257.602926608976,1.0,39.0,87.0,230.0,596.0,1491.6000000000001,2490.5999999999985,6042.719999999936,14491.0,669142.0
75,context_length_tokens,session_turn_index,75,tokens,1093,158670.59286367794,58310.1514555744,23492.0,90104.4,119706.0,151318.0,188686.0,231172.0,263593.79999999993,344810.39999999944,439886.0,173426958.0
76,isl_tokens,session_turn_index,76,tokens,1079,757.100092678406,1742.0797279902808,5.0,28.0,59.0,185.0,631.5,1886.4,3378.1,8924.660000000003,16864.0,816911.0
76,osl_tokens,session_turn_index,76,tokens,1079,643.533827618165,1113.0986716969624,1.0,39.0,109.0,265.0,683.5,1557.8000000000013,2719.7999999999984,5903.6400000000085,10024.0,694373.0
76,context_length_tokens,session_turn_index,76,tokens,1079,160017.92678405932,58415.27737742719,23614.0,90967.2,120777.5,152191.0,190827.0,233266.6,264547.99999999994,345722.88000000024,440692.0,172659343.0
77,isl_tokens,session_turn_index,77,tokens,1064,728.718984962406,1532.9449209338914,1.0,28.0,51.75,180.0,700.25,1916.900000000004,3452.4499999999803,7660.659999999922,15384.0,775357.0
77,osl_tokens,session_turn_index,77,tokens,1064,616.3580827067669,1181.8146349420629,1.0,37.0,97.75,234.5,610.75,1593.4,2432.9499999999994,5517.849999999978,20876.0,655805.0
77,context_length_tokens,session_turn_index,77,tokens,1064,161319.99342105264,59013.1448923499,23828.0,91235.9,121809.5,153250.5,192735.0,235213.2,267263.1,350169.6499999986,443947.0,171644473.0
78,isl_tokens,session_turn_index,78,tokens,1056,858.8863636363636,1767.9104995545622,4.0,28.0,57.0,171.5,761.25,2369.0,4585.0,8519.250000000011,16451.0,906984.0
78,osl_tokens,session_turn_index,78,tokens,1056,652.438446969697,1260.4384030178285,1.0,37.0,89.75,231.0,696.0,1633.5,2701.0,5150.900000000003,18674.0,688975.0
78,context_length_tokens,session_turn_index,78,tokens,1056,162527.9696969697,58989.71401750059,23981.0,91991.5,123360.25,154651.5,193317.25,236407.5,269187.5,344907.95000000024,444870.0,171629536.0
79,isl_tokens,session_turn_index,79,tokens,1042,804.3186180422265,1868.4320184324758,6.0,28.0,49.0,153.5,628.25,2121.2,3587.5499999999993,11329.239999999998,16857.0,838100.0
79,osl_tokens,session_turn_index,79,tokens,1042,627.3704414587332,1249.1110424467383,1.0,38.10000000000001,90.0,240.0,623.25,1482.1,2458.5999999999995,5114.0399999999545,18497.0,653720.0
79,context_length_tokens,session_turn_index,79,tokens,1042,163715.15067178503,59258.05695733109,24079.0,92624.0,124494.0,156454.5,194610.5,237674.9,270355.1,346636.67999999964,449969.0,170591187.0
