metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
isl_tokens,trigger_type,tool,tokens,281839,316228,"(281839,316228]",3,1.0880011605345712e-05,275734,0.9999963733294649,275735
isl_tokens,trigger_type,tool,tokens,707946,710767,"(707946,710767]",1,3.6266705351152374e-06,275735,1.0,275735
isl_tokens,trigger_type,unknown,tokens,10,12,"(10,12]",66,0.02858380251190992,66,0.02858380251190992,2309
isl_tokens,trigger_type,unknown,tokens,12,13,"(12,13]",15,0.0064963187527068,81,0.035080121264616716,2309
isl_tokens,trigger_type,unknown,tokens,20,23,"(20,23]",20,0.0086617583369424,101,0.04374187960155912,2309
isl_tokens,trigger_type,unknown,tokens,23,26,"(23,26]",123,0.05326981377219576,224,0.09701169337375487,2309
isl_tokens,trigger_type,unknown,tokens,26,29,"(26,29]",6,0.00259852750108272,230,0.09961022087483759,2309
isl_tokens,trigger_type,unknown,tokens,29,32,"(29,32]",4,0.0017323516673884798,234,0.10134257254222608,2309
isl_tokens,trigger_type,unknown,tokens,32,36,"(32,36]",10,0.0043308791684712,244,0.10567345171069727,2309
isl_tokens,trigger_type,unknown,tokens,36,40,"(36,40]",30,0.0129926375054136,274,0.11866608921611087,2309
isl_tokens,trigger_type,unknown,tokens,40,45,"(40,45]",32,0.013858813339107838,306,0.1325249025552187,2309
isl_tokens,trigger_type,unknown,tokens,45,51,"(45,51]",50,0.021654395842355997,356,0.15417929839757472,2309
isl_tokens,trigger_type,unknown,tokens,51,57,"(51,57]",45,0.0194889562581204,401,0.1736682546556951,2309
isl_tokens,trigger_type,unknown,tokens,57,64,"(57,64]",73,0.03161541792983976,474,0.20528367258553487,2309
isl_tokens,trigger_type,unknown,tokens,64,71,"(64,71]",43,0.01862278042442616,517,0.223906453009961,2309
isl_tokens,trigger_type,unknown,tokens,71,80,"(71,80]",57,0.02468601126028584,574,0.24859246427024687,2309
isl_tokens,trigger_type,unknown,tokens,80,90,"(80,90]",24,0.01039411000433088,598,0.2589865742745777,2309
isl_tokens,trigger_type,unknown,tokens,90,100,"(90,100]",34,0.014724989172802079,632,0.2737115634473798,2309
isl_tokens,trigger_type,unknown,tokens,100,113,"(100,113]",33,0.01429190125595496,665,0.28800346470333477,2309
isl_tokens,trigger_type,unknown,tokens,113,126,"(113,126]",27,0.01169337375487224,692,0.299696838458207,2309
isl_tokens,trigger_type,unknown,tokens,126,142,"(126,142]",30,0.0129926375054136,722,0.3126894759636206,2309
isl_tokens,trigger_type,unknown,tokens,142,159,"(142,159]",34,0.014724989172802079,756,0.3274144651364227,2309
isl_tokens,trigger_type,unknown,tokens,159,178,"(159,178]",23,0.00996102208748376,779,0.3373754872239065,2309
isl_tokens,trigger_type,unknown,tokens,178,200,"(178,200]",35,0.015158077089649198,814,0.35253356431355565,2309
isl_tokens,trigger_type,unknown,tokens,200,224,"(200,224]",35,0.015158077089649198,849,0.36769164140320487,2309
isl_tokens,trigger_type,unknown,tokens,224,252,"(224,252]",44,0.019055868341273277,893,0.38674750974447814,2309
isl_tokens,trigger_type,unknown,tokens,252,282,"(252,282]",40,0.0173235166738848,933,0.40407102641836296,2309
isl_tokens,trigger_type,unknown,tokens,282,317,"(282,317]",39,0.016890428757037678,972,0.4209614551754006,2309
isl_tokens,trigger_type,unknown,tokens,317,355,"(317,355]",37,0.01602425292334344,1009,0.43698570809874404,2309
isl_tokens,trigger_type,unknown,tokens,355,399,"(355,399]",38,0.01645734084019056,1047,0.4534430489389346,2309
isl_tokens,trigger_type,unknown,tokens,399,447,"(399,447]",43,0.01862278042442616,1090,0.4720658293633608,2309
isl_tokens,trigger_type,unknown,tokens,447,502,"(447,502]",32,0.013858813339107838,1122,0.4859246427024686,2309
isl_tokens,trigger_type,unknown,tokens,502,563,"(502,563]",37,0.01602425292334344,1159,0.501948895625812,2309
isl_tokens,trigger_type,unknown,tokens,563,631,"(563,631]",37,0.01602425292334344,1196,0.5179731485491554,2309
isl_tokens,trigger_type,unknown,tokens,631,708,"(631,708]",41,0.017756604590731917,1237,0.5357297531398874,2309
isl_tokens,trigger_type,unknown,tokens,708,795,"(708,795]",39,0.016890428757037678,1276,0.5526201818969251,2309
isl_tokens,trigger_type,unknown,tokens,795,892,"(795,892]",30,0.0129926375054136,1306,0.5656128194023387,2309
isl_tokens,trigger_type,unknown,tokens,892,1000,"(892,1000]",36,0.015591165006496318,1342,0.581203984408835,2309
isl_tokens,trigger_type,unknown,tokens,1000,1123,"(1000,1123]",34,0.014724989172802079,1376,0.5959289735816371,2309
isl_tokens,trigger_type,unknown,tokens,1123,1259,"(1123,1259]",41,0.017756604590731917,1417,0.613685578172369,2309
isl_tokens,trigger_type,unknown,tokens,1259,1413,"(1259,1413]",36,0.015591165006496318,1453,0.6292767431788653,2309
isl_tokens,trigger_type,unknown,tokens,1413,1585,"(1413,1585]",37,0.01602425292334344,1490,0.6453009961022087,2309
isl_tokens,trigger_type,unknown,tokens,1585,1779,"(1585,1779]",44,0.019055868341273277,1534,0.6643568644434821,2309
isl_tokens,trigger_type,unknown,tokens,1779,1996,"(1779,1996]",39,0.016890428757037678,1573,0.6812472932005197,2309
isl_tokens,trigger_type,unknown,tokens,1996,2239,"(1996,2239]",54,0.02338674750974448,1627,0.7046340407102641,2309
isl_tokens,trigger_type,unknown,tokens,2239,2512,"(2239,2512]",36,0.015591165006496318,1663,0.7202252057167605,2309
isl_tokens,trigger_type,unknown,tokens,2512,2819,"(2512,2819]",41,0.017756604590731917,1704,0.7379818103074924,2309
isl_tokens,trigger_type,unknown,tokens,2819,3163,"(2819,3163]",39,0.016890428757037678,1743,0.75487223906453,2309
isl_tokens,trigger_type,unknown,tokens,3163,3549,"(3163,3549]",50,0.021654395842355997,1793,0.7765266349068861,2309
isl_tokens,trigger_type,unknown,tokens,3549,3982,"(3549,3982]",39,0.016890428757037678,1832,0.7934170636639237,2309
isl_tokens,trigger_type,unknown,tokens,3982,4467,"(3982,4467]",45,0.0194889562581204,1877,0.8129060199220441,2309
isl_tokens,trigger_type,unknown,tokens,4467,5012,"(4467,5012]",28,0.012126461671719359,1905,0.8250324815937635,2309
isl_tokens,trigger_type,unknown,tokens,5012,5624,"(5012,5624]",43,0.01862278042442616,1948,0.8436552620181897,2309
isl_tokens,trigger_type,unknown,tokens,5624,6310,"(5624,6310]",31,0.013425725422260719,1979,0.8570809874404504,2309
isl_tokens,trigger_type,unknown,tokens,6310,7080,"(6310,7080]",24,0.01039411000433088,2003,0.8674750974447812,2309
isl_tokens,trigger_type,unknown,tokens,7080,7944,"(7080,7944]",22,0.009527934170636639,2025,0.8770030316154179,2309
isl_tokens,trigger_type,unknown,tokens,7944,8913,"(7944,8913]",34,0.014724989172802079,2059,0.89172802078822,2309
isl_tokens,trigger_type,unknown,tokens,8913,10000,"(8913,10000]",27,0.01169337375487224,2086,0.9034213945430922,2309
isl_tokens,trigger_type,unknown,tokens,10000,11221,"(10000,11221]",26,0.01126028583802512,2112,0.9146816803811174,2309
isl_tokens,trigger_type,unknown,tokens,11221,12590,"(11221,12590]",13,0.00563014291901256,2125,0.92031182330013,2309
isl_tokens,trigger_type,unknown,tokens,12590,14126,"(12590,14126]",20,0.0086617583369424,2145,0.9289735816370723,2309
isl_tokens,trigger_type,unknown,tokens,14126,15849,"(14126,15849]",13,0.00563014291901256,2158,0.9346037245560849,2309
isl_tokens,trigger_type,unknown,tokens,15849,17783,"(15849,17783]",9,0.0038977912516240795,2167,0.938501515807709,2309
isl_tokens,trigger_type,unknown,tokens,17783,19953,"(17783,19953]",8,0.0034647033347769596,2175,0.9419662191424859,2309
isl_tokens,trigger_type,unknown,tokens,19953,22388,"(19953,22388]",9,0.0038977912516240795,2184,0.94586401039411,2309
isl_tokens,trigger_type,unknown,tokens,22388,25119,"(22388,25119]",6,0.00259852750108272,2190,0.9484625378951927,2309
isl_tokens,trigger_type,unknown,tokens,25119,28184,"(25119,28184]",39,0.016890428757037678,2229,0.9653529666522304,2309
isl_tokens,trigger_type,unknown,tokens,28184,31623,"(28184,31623]",5,0.0021654395842356,2234,0.967518406236466,2309
isl_tokens,trigger_type,unknown,tokens,31623,35482,"(31623,35482]",6,0.00259852750108272,2240,0.9701169337375487,2309
isl_tokens,trigger_type,unknown,tokens,50119,56235,"(50119,56235]",1,0.00043308791684711995,2241,0.9705500216543959,2309
isl_tokens,trigger_type,unknown,tokens,56235,63096,"(56235,63096]",2,0.0008661758336942399,2243,0.97141619748809,2309
isl_tokens,trigger_type,unknown,tokens,70795,79433,"(70795,79433]",2,0.0008661758336942399,2245,0.9722823733217844,2309
isl_tokens,trigger_type,unknown,tokens,89126,100000,"(89126,100000]",4,0.0017323516673884798,2249,0.9740147249891729,2309
isl_tokens,trigger_type,unknown,tokens,100000,112202,"(100000,112202]",2,0.0008661758336942399,2251,0.974880900822867,2309
isl_tokens,trigger_type,unknown,tokens,125893,141254,"(125893,141254]",3,0.00129926375054136,2254,0.9761801645734084,2309
isl_tokens,trigger_type,unknown,tokens,141254,158490,"(141254,158490]",9,0.0038977912516240795,2263,0.9800779558250324,2309
isl_tokens,trigger_type,unknown,tokens,158490,177828,"(158490,177828]",12,0.00519705500216544,2275,0.9852750108271979,2309
isl_tokens,trigger_type,unknown,tokens,177828,199527,"(177828,199527]",34,0.014724989172802079,2309,1.0,2309
osl_tokens,all,all,tokens,0,1,"(0,1]",4591,0.01456549396091968,4591,0.01456549396091968,315197
osl_tokens,all,all,tokens,1,2,"(1,2]",2207,0.007001970196416844,6798,0.021567464157336524,315197
osl_tokens,all,all,tokens,2,3,"(2,3]",1615,0.005123779731406073,8413,0.026691243888742597,315197
osl_tokens,all,all,tokens,3,4,"(3,4]",947,0.0030044702202114866,9360,0.029695714108954083,315197
osl_tokens,all,all,tokens,4,5,"(4,5]",690,0.002189107129826743,10050,0.03188482123878083,315197
osl_tokens,all,all,tokens,5,6,"(5,6]",400,0.0012690476114937642,10450,0.03315386885027459,315197
osl_tokens,all,all,tokens,6,7,"(6,7]",397,0.001259529754407561,10847,0.03441339860468215,315197
osl_tokens,all,all,tokens,7,8,"(7,8]",1456,0.0046193333058373014,12303,0.03903273191051945,315197
osl_tokens,all,all,tokens,8,9,"(8,9]",371,0.0011770416596604662,12674,0.04020977357017992,315197
osl_tokens,all,all,tokens,9,10,"(9,10]",75,0.00023794642715508079,12749,0.040447719997335,315197
osl_tokens,all,all,tokens,10,12,"(10,12]",76,0.0002411190461838152,12825,0.04068883904351882,315197
osl_tokens,all,all,tokens,12,13,"(12,13]",51,0.00016180357046545493,12876,0.04085064261398427,315197
osl_tokens,all,all,tokens,13,15,"(13,15]",136,0.0004314761879078798,13012,0.04128211880189215,315197
osl_tokens,all,all,tokens,15,16,"(15,16]",105,0.0003331249980171131,13117,0.04161524379990926,315197
osl_tokens,all,all,tokens,16,18,"(16,18]",601,0.0019067440362693807,13718,0.043521987836178645,315197
osl_tokens,all,all,tokens,18,20,"(18,20]",177,0.0005615535680859907,13895,0.04408354140426463,315197
osl_tokens,all,all,tokens,20,23,"(20,23]",227,0.0007201845195227112,14122,0.04480372592378735,315197
osl_tokens,all,all,tokens,23,26,"(23,26]",561,0.0017798392751200043,14683,0.04658356519890735,315197
osl_tokens,all,all,tokens,26,29,"(26,29]",519,0.001646589275913159,15202,0.04823015447482051,315197
osl_tokens,all,all,tokens,29,32,"(29,32]",8348,0.02648502365187486,23550,0.07471517812669537,315197
osl_tokens,all,all,tokens,32,36,"(32,36]",661,0.002097101177993445,24211,0.07681227930468881,315197
osl_tokens,all,all,tokens,36,40,"(36,40]",9942,0.03154217838367751,34153,0.10835445768836632,315197
osl_tokens,all,all,tokens,40,45,"(40,45]",5044,0.016002690380936366,39197,0.12435714806930269,315197
osl_tokens,all,all,tokens,45,51,"(45,51]",6419,0.02036504154544618,45616,0.14472218961474886,315197
osl_tokens,all,all,tokens,51,57,"(51,57]",6903,0.021900589155353634,52519,0.1666227787701025,315197
osl_tokens,all,all,tokens,57,64,"(57,64]",4103,0.013017255874897287,56622,0.1796400346449998,315197
osl_tokens,all,all,tokens,64,71,"(64,71]",3649,0.011576886835851865,60271,0.19121692148085165,315197
osl_tokens,all,all,tokens,71,80,"(71,80]",5675,0.01800461298806778,65946,0.20922153446891945,315197
osl_tokens,all,all,tokens,80,90,"(80,90]",6530,0.0207172022576357,72476,0.22993873672655513,315197
osl_tokens,all,all,tokens,90,100,"(90,100]",7056,0.022385999866750002,79532,0.2523247365933051,315197
osl_tokens,all,all,tokens,100,113,"(100,113]",9465,0.030028839106971197,88997,0.28235357570027636,315197
osl_tokens,all,all,tokens,113,126,"(113,126]",11996,0.03805873786869799,100993,0.3204123135689743,315197
osl_tokens,all,all,tokens,126,142,"(126,142]",12949,0.04108224380308188,113942,0.3614945573720562,315197
osl_tokens,all,all,tokens,142,159,"(142,159]",10487,0.033271255754337765,124429,0.39476581312639397,315197
osl_tokens,all,all,tokens,159,178,"(159,178]",9760,0.030964761720447848,134189,0.4257305748468418,315197
osl_tokens,all,all,tokens,178,200,"(178,200]",9710,0.030806130769011127,143899,0.45653670561585297,315197
osl_tokens,all,all,tokens,200,224,"(200,224]",9706,0.030793440292896188,153605,0.4873301459087491,315197
osl_tokens,all,all,tokens,224,252,"(224,252]",10915,0.03462913669863609,164520,0.5219592826073852,315197
osl_tokens,all,all,tokens,252,282,"(252,282]",10565,0.033518720038579045,175085,0.5554780026459643,315197
osl_tokens,all,all,tokens,282,317,"(282,317]",11414,0.03621227359397456,186499,0.5916902762399389,315197
osl_tokens,all,all,tokens,317,355,"(317,355]",11018,0.034955916458595734,197517,0.6266461926985346,315197
osl_tokens,all,all,tokens,355,399,"(355,399]",10618,0.033686868847101974,208135,0.6603330615456365,315197
osl_tokens,all,all,tokens,399,447,"(399,447]",9733,0.030879101006672016,217868,0.6912121625523086,315197
osl_tokens,all,all,tokens,447,502,"(447,502]",8736,0.027715999835023812,226604,0.7189281623873324,315197
osl_tokens,all,all,tokens,502,563,"(502,563]",8283,0.026278803415007122,234887,0.7452069658023395,315197
osl_tokens,all,all,tokens,563,631,"(563,631]",9702,0.03078074981678125,244589,0.7759877156191207,315197
osl_tokens,all,all,tokens,631,708,"(631,708]",7101,0.02252876772304305,251690,0.7985164833421637,315197
osl_tokens,all,all,tokens,708,795,"(708,795]",6621,0.021005910589250533,258311,0.8195223939314144,315197
osl_tokens,all,all,tokens,795,892,"(795,892]",6071,0.019260970123446606,264382,0.838783364054861,315197
osl_tokens,all,all,tokens,892,1000,"(892,1000]",5876,0.018642309412843398,270258,0.8574256734677044,315197
osl_tokens,all,all,tokens,1000,1123,"(1000,1123]",5190,0.01646589275913159,275448,0.873891566226836,315197
osl_tokens,all,all,tokens,1123,1259,"(1123,1259]",4793,0.015206363004724029,280241,0.88909792923156,315197
osl_tokens,all,all,tokens,1259,1413,"(1259,1413]",4348,0.013794547536937218,284589,0.9028924767684972,315197
osl_tokens,all,all,tokens,1413,1585,"(1413,1585]",3692,0.011713309454087443,288281,0.9146057862225846,315197
osl_tokens,all,all,tokens,1585,1779,"(1585,1779]",3281,0.0104093630332776,291562,0.9250151492558623,315197
osl_tokens,all,all,tokens,1779,1996,"(1779,1996]",3210,0.010184107082237458,294772,0.9351992563380996,315197
osl_tokens,all,all,tokens,1996,2239,"(1996,2239]",2873,0.009114934469553962,297645,0.9443141908076537,315197
osl_tokens,all,all,tokens,2239,2512,"(2239,2512]",2588,0.008210738046364654,300233,0.9525249288540183,315197
osl_tokens,all,all,tokens,2512,2819,"(2512,2819]",2338,0.007417583289181052,302571,0.9599425121431994,315197
osl_tokens,all,all,tokens,2819,3163,"(2819,3163]",2136,0.006776714245376701,304707,0.966719226388576,315197
osl_tokens,all,all,tokens,3163,3549,"(3163,3549]",1895,0.006012113059451708,306602,0.9727313394480277,315197
osl_tokens,all,all,tokens,3549,3982,"(3549,3982]",1655,0.00525068449255545,308257,0.9779820239405832,315197
osl_tokens,all,all,tokens,3982,4467,"(3982,4467]",1357,0.004305244021992595,309614,0.9822872679625758,315197
osl_tokens,all,all,tokens,4467,5012,"(4467,5012]",1164,0.0036929285494468537,310778,0.9859801965120226,315197
osl_tokens,all,all,tokens,5012,5624,"(5012,5624]",987,0.0031313749813608634,311765,0.9891115714933835,315197
osl_tokens,all,all,tokens,5624,6310,"(5624,6310]",819,0.002598374984533482,312584,0.991709946477917,315197
osl_tokens,all,all,tokens,6310,7080,"(6310,7080]",645,0.0020463392735336947,313229,0.9937562857514507,315197
osl_tokens,all,all,tokens,7080,7944,"(7080,7944]",505,0.0016021726095108773,313734,0.9953584583609616,315197
osl_tokens,all,all,tokens,7944,8913,"(7944,8913]",394,0.0012500118973213577,314128,0.9966084702582829,315197
osl_tokens,all,all,tokens,8913,10000,"(8913,10000]",288,0.0009137142802755102,314416,0.9975221845385585,315197
osl_tokens,all,all,tokens,10000,11221,"(10000,11221]",230,0.0007297023766089145,314646,0.9982518869151673,315197
osl_tokens,all,all,tokens,11221,12590,"(11221,12590]",168,0.000532999996827381,314814,0.9987848869119947,315197
osl_tokens,all,all,tokens,12590,14126,"(12590,14126]",112,0.000355333331218254,314926,0.999140220243213,315197
osl_tokens,all,all,tokens,14126,15849,"(14126,15849]",83,0.00026332737938495606,315009,0.999403547622598,315197
osl_tokens,all,all,tokens,15849,17783,"(15849,17783]",62,0.00019670237978153347,315071,0.9996002500023795,315197
osl_tokens,all,all,tokens,17783,19953,"(17783,19953]",45,0.00014276785629304848,315116,0.9997430178586725,315197
osl_tokens,all,all,tokens,19953,22388,"(19953,22388]",26,8.248809474709468e-05,315142,0.9998255059534196,315197
osl_tokens,all,all,tokens,22388,25119,"(22388,25119]",18,5.710714251721939e-05,315160,0.9998826130959368,315197
osl_tokens,all,all,tokens,25119,28184,"(25119,28184]",10,3.17261902873441e-05,315170,0.9999143392862242,315197
osl_tokens,all,all,tokens,28184,31623,"(28184,31623]",9,2.8553571258609694e-05,315179,0.9999428928574828,315197
osl_tokens,all,all,tokens,31623,35482,"(31623,35482]",10,3.17261902873441e-05,315189,0.9999746190477701,315197
osl_tokens,all,all,tokens,35482,39811,"(35482,39811]",1,3.1726190287344105e-06,315190,0.9999777916667989,315197
osl_tokens,all,all,tokens,39811,44669,"(39811,44669]",1,3.1726190287344105e-06,315191,0.9999809642858276,315197
osl_tokens,all,all,tokens,44669,50119,"(44669,50119]",1,3.1726190287344105e-06,315192,0.9999841369048563,315197
osl_tokens,all,all,tokens,63096,64000,"(63096,64000]",5,1.586309514367205e-05,315197,1.0,315197
osl_tokens,provider,claude,tokens,0,1,"(0,1]",4591,0.0252249975274997,4591,0.0252249975274997,182002
osl_tokens,provider,claude,tokens,1,2,"(1,2]",2207,0.012126240370984934,6798,0.03735123789848463,182002
osl_tokens,provider,claude,tokens,2,3,"(2,3]",1614,0.008868034417204207,8412,0.04621927231568884,182002
osl_tokens,provider,claude,tokens,3,4,"(3,4]",947,0.0052032395248403866,9359,0.05142251184052923,182002
osl_tokens,provider,claude,tokens,4,5,"(4,5]",683,0.003752706014219624,10042,0.05517521785474885,182002
osl_tokens,provider,claude,tokens,5,6,"(5,6]",396,0.0021758002659311437,10438,0.05735101812067999,182002
osl_tokens,provider,claude,tokens,6,7,"(6,7]",396,0.0021758002659311437,10834,0.059526818386611134,182002
osl_tokens,provider,claude,tokens,7,8,"(7,8]",1456,0.007999912088878144,12290,0.06752673047548928,182002
osl_tokens,provider,claude,tokens,8,9,"(8,9]",371,0.0020384391380314504,12661,0.06956516961352073,182002
osl_tokens,provider,claude,tokens,9,10,"(9,10]",74,0.0004065889385830925,12735,0.06997175855210383,182002
osl_tokens,provider,claude,tokens,10,12,"(10,12]",73,0.00040109449346710475,12808,0.07037285304557092,182002
osl_tokens,provider,claude,tokens,12,13,"(12,13]",51,0.00028021670091537453,12859,0.0706530697464863,182002
osl_tokens,provider,claude,tokens,13,15,"(13,15]",123,0.0006758167492664916,12982,0.0713288864957528,182002
osl_tokens,provider,claude,tokens,15,16,"(15,16]",65,0.0003571389325392029,13047,0.071686025428292,182002
osl_tokens,provider,claude,tokens,16,18,"(16,18]",598,0.0032856781793606663,13645,0.07497170360765266,182002
osl_tokens,provider,claude,tokens,18,20,"(18,20]",176,0.0009670223404138416,13821,0.0759387259480665,182002
osl_tokens,provider,claude,tokens,20,23,"(20,23]",174,0.0009560334501818661,13995,0.07689475939824837,182002
osl_tokens,provider,claude,tokens,23,26,"(23,26]",528,0.002901067021241525,14523,0.0797958264194899,182002
osl_tokens,provider,claude,tokens,26,29,"(26,29]",199,0.0010933945780815595,14722,0.08088922099757145,182002
osl_tokens,provider,claude,tokens,29,32,"(29,32]",232,0.001274711266909155,14954,0.08216393226448061,182002
osl_tokens,provider,claude,tokens,32,36,"(32,36]",360,0.001978000241755585,15314,0.0841419325062362,182002
osl_tokens,provider,claude,tokens,36,40,"(36,40]",367,0.0020164613575674993,15681,0.0861583938638037,182002
osl_tokens,provider,claude,tokens,40,45,"(40,45]",581,0.0031922726123888748,16262,0.08935066647619257,182002
osl_tokens,provider,claude,tokens,45,51,"(45,51]",515,0.0028296392347336844,16777,0.09218030571092625,182002
osl_tokens,provider,claude,tokens,51,57,"(51,57]",512,0.002813155899385721,17289,0.09499346161031197,182002
osl_tokens,provider,claude,tokens,57,64,"(57,64]",731,0.004016439379787035,18020,0.09900990099009901,182002
osl_tokens,provider,claude,tokens,64,71,"(64,71]",848,0.004659289458357601,18868,0.10366919044845661,182002
osl_tokens,provider,claude,tokens,71,80,"(71,80]",1462,0.00803287875957407,20330,0.11170206920803068,182002
osl_tokens,provider,claude,tokens,80,90,"(80,90]",2001,0.01099438467709146,22331,0.12269645388512214,182002
osl_tokens,provider,claude,tokens,90,100,"(90,100]",2969,0.01631300754936759,25300,0.13900946143448972,182002
osl_tokens,provider,claude,tokens,100,113,"(100,113]",4908,0.02696673662926781,30208,0.16597619806375755,182002
osl_tokens,provider,claude,tokens,113,126,"(113,126]",7778,0.042735794112152614,37986,0.20871199217591016,182002
osl_tokens,provider,claude,tokens,126,142,"(126,142]",8677,0.04767530027142559,46663,0.25638729244733577,182002
osl_tokens,provider,claude,tokens,142,159,"(142,159]",6503,0.035730376589268247,53166,0.29211766903660397,182002
osl_tokens,provider,claude,tokens,159,178,"(159,178]",5798,0.031856792782496895,58964,0.3239744618191009,182002
osl_tokens,provider,claude,tokens,178,200,"(178,200]",5768,0.031691959429017265,64732,0.35566642124811815,182002
osl_tokens,provider,claude,tokens,200,224,"(200,224]",5902,0.03242821507455962,70634,0.38809463632267777,182002
osl_tokens,provider,claude,tokens,224,252,"(224,252]",6512,0.03577982659531214,77146,0.4238744629179899,182002
osl_tokens,provider,claude,tokens,252,282,"(252,282]",6119,0.03362050966472896,83265,0.4574949725827189,182002
osl_tokens,provider,claude,tokens,282,317,"(282,317]",6493,0.03567543213810837,89758,0.49317040472082724,182002
osl_tokens,provider,claude,tokens,317,355,"(317,355]",6226,0.034208415292139645,95984,0.5273788200129669,182002
osl_tokens,provider,claude,tokens,355,399,"(355,399]",6285,0.034532587553982926,102269,0.5619114075669498,182002
osl_tokens,provider,claude,tokens,399,447,"(399,447]",6107,0.0335545763233371,108376,0.5954659838902869,182002
osl_tokens,provider,claude,tokens,447,502,"(447,502]",5689,0.031257898264854235,114065,0.6267238821551412,182002
osl_tokens,provider,claude,tokens,502,563,"(502,563]",5493,0.030180987022120635,119558,0.6569048691772618,182002
osl_tokens,provider,claude,tokens,563,631,"(563,631]",7190,0.03950506038395182,126748,0.6964099295612136,182002
osl_tokens,provider,claude,tokens,631,708,"(631,708]",4888,0.026856847726948057,131636,0.7232667772881617,182002
osl_tokens,provider,claude,tokens,708,795,"(708,795]",4762,0.0261645476423336,136398,0.7494313249304952,182002
osl_tokens,provider,claude,tokens,795,892,"(795,892]",4432,0.02435138075405765,140830,0.7737827056845529,182002
osl_tokens,provider,claude,tokens,892,1000,"(892,1000]",4410,0.024230502961505918,145240,0.7980132086460588,182002
osl_tokens,provider,claude,tokens,1000,1123,"(1000,1123]",3877,0.021301963714684454,149117,0.8193151723607432,182002
osl_tokens,provider,claude,tokens,1123,1259,"(1123,1259]",3631,0.01995033021615147,152748,0.8392655025768948,182002
osl_tokens,provider,claude,tokens,1259,1413,"(1259,1413]",3360,0.018461335589718793,156108,0.8577268381666135,182002
osl_tokens,provider,claude,tokens,1413,1585,"(1413,1585]",2940,0.016153668641003944,159048,0.8738805068076175,182002
osl_tokens,provider,claude,tokens,1585,1779,"(1585,1779]",2618,0.014384457313655894,161666,0.8882649641212734,182002
osl_tokens,provider,claude,tokens,1779,1996,"(1779,1996]",2654,0.014582257337831452,164320,0.9028472214591049,182002
osl_tokens,provider,claude,tokens,1996,2239,"(1996,2239]",2388,0.013120734936978715,166708,0.9159679563960835,182002
osl_tokens,provider,claude,tokens,2239,2512,"(2239,2512]",2175,0.011950418127273326,168883,0.9279183745233569,182002
osl_tokens,provider,claude,tokens,2512,2819,"(2512,2819]",2007,0.011027351347787387,170890,0.9389457258711442,182002
osl_tokens,provider,claude,tokens,2819,3163,"(2819,3163]",1850,0.010164723464577313,172740,0.9491104493357216,182002
osl_tokens,provider,claude,tokens,3163,3549,"(3163,3549]",1633,0.008972428874407974,174373,0.9580828782101296,182002
osl_tokens,provider,claude,tokens,3549,3982,"(3549,3982]",1430,0.007857056515862463,175803,0.965939934725992,182002
osl_tokens,provider,claude,tokens,3982,4467,"(3982,4467]",1218,0.006692234151273063,177021,0.9726321688772651,182002
osl_tokens,provider,claude,tokens,4467,5012,"(4467,5012]",1038,0.00570323403039527,178059,0.9783354029076603,182002
osl_tokens,provider,claude,tokens,5012,5624,"(5012,5624]",892,0.004901045043461061,178951,0.9832364479511214,182002
osl_tokens,provider,claude,tokens,5624,6310,"(5624,6310]",740,0.004065889385830925,179691,0.9873023373369524,182002
osl_tokens,provider,claude,tokens,6310,7080,"(6310,7080]",584,0.003208755947736838,180275,0.9905110932846892,182002
osl_tokens,provider,claude,tokens,7080,7944,"(7080,7944]",451,0.002477994747310469,180726,0.9929890880319997,182002
osl_tokens,provider,claude,tokens,7944,8913,"(7944,8913]",348,0.0019120669003637322,181074,0.9949011549323634,182002
osl_tokens,provider,claude,tokens,8913,10000,"(8913,10000]",259,0.0014230612850408238,181333,0.9963242162174042,182002
osl_tokens,provider,claude,tokens,10000,11221,"(10000,11221]",203,0.0011153723585455104,181536,0.9974395885759497,182002
osl_tokens,provider,claude,tokens,11221,12590,"(11221,12590]",145,0.0007966945418182218,181681,0.9982362831177679,182002
osl_tokens,provider,claude,tokens,12590,14126,"(12590,14126]",94,0.0005164778409028472,181775,0.9987527609586708,182002
osl_tokens,provider,claude,tokens,14126,15849,"(14126,15849]",69,0.0003791167130031538,181844,0.9991318776716739,182002
osl_tokens,provider,claude,tokens,15849,17783,"(15849,17783]",52,0.0002857111460313623,181896,0.9994175888177053,182002
osl_tokens,provider,claude,tokens,17783,19953,"(17783,19953]",39,0.00021428335952352172,181935,0.9996318721772288,182002
osl_tokens,provider,claude,tokens,19953,22388,"(19953,22388]",17,9.340556697179151e-05,181952,0.9997252777442006,182002
osl_tokens,provider,claude,tokens,22388,25119,"(22388,25119]",14,7.69222316238283e-05,181966,0.9998021999758244,182002
osl_tokens,provider,claude,tokens,25119,28184,"(25119,28184]",9,4.945000604388963e-05,181975,0.9998516499818684,182002
osl_tokens,provider,claude,tokens,28184,31623,"(28184,31623]",9,4.945000604388963e-05,181984,0.9999010999879122,182002
osl_tokens,provider,claude,tokens,31623,35482,"(31623,35482]",10,5.494445115987736e-05,181994,0.999956044439072,182002
